r,l,t
-7.635387,1200,5030.077153
-9.120444,1200,5044.015517
19.88458,31,5044.375021
-9.820066,1200,5058.312257
-10.927091,1200,5072.387424
-8.764811,1200,5086.583552
-8.962099,1200,5100.706745
-12.836055,1200,5114.590688
-16.781686,1200,5128.654145
-0.146427,1200,5142.652648
-0.430994,1200,5156.60965
-15.074273,1200,5170.630623
-30.326055,1200,5184.375075
-30.022256,1200,5198.311656
-9.99157,1200,5212.360572
-6.944694,1200,5226.235793
-9.413731,1200,5240.675777
-39.549624,1200,5254.671819
-10.055598,1200,5268.628178
-7.457893,1200,5282.459974
-3.891983,1200,5296.66931
-6.15623,1200,5310.944546
-4.781955,1200,5324.953544
-13.43417,1200,5339.114031
-4.741428,1200,5353.132992
-3.215601,1200,5366.979909
-8.146523,1200,5381.359243
-9.747641,1200,5395.198352
-7.525673,1200,5409.091401
-9.041911,1200,5423.062603
-5.184219,1200,5437.215783
-5.449454,1200,5451.300152
-22.036816,1200,5465.414183
3.188244,1200,5479.436391
-7.341505,1200,5493.358886
3.667801,1200,5507.37887
-5.151101,1200,5521.240354
-5.165811,1200,5535.103413
-9.094959,1200,5549.17528
-11.314906,1200,5563.162883
-3.278412,1200,5577.017605
3.307595,1200,5590.986312
-13.195834,1200,5604.839287
-11.313556,1200,5618.774035
-5.751588,1200,5632.700223
-18.110125,1200,5646.752835
-16.226477,1200,5660.647303
-10.952643,1200,5675.025296
-6.199267,1200,5689.239352
-3.433357,1200,5703.417437
-8.529593,1200,5717.739738
-0.826465,1200,5731.959517
-6.748269,1200,5745.976095
-5.755214,1200,5759.986399
-5.246173,1200,5774.102614
-33.000647,962,5785.343722
-8.17832,1200,5799.378396
-3.36996,1200,5813.290425
-24.005425,1200,5827.231941
-6.727079,1200,5841.149636
